source_id,period_days,transit_depth_ppm,planet_radius_re,stellar_radius_rs,snr,epoch,label_raw,mission,label_coarse,label_binary
K04475.01,3.74788322,242.6,1.32,0.826,16.3,134.17324,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04540.01,0.705455349,74.9,0.64,0.736,18.0,131.67764,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07724.01,488.67353,691.0,2.03,0.772,8.2,519.7805,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04541.01,8.5291223,325.4,2.08,1.111,12.8,135.74043,CANDIDATE,KEPLER,CANDIDATE,0
K04542.01,1.08906057,76.2,0.75,0.881,10.4,132.0391,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04543.01,1.48922187,613.6,2.5,1.0,10.8,132.3722,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03162.01,0.716709761,68.4,1.42,1.173,21.2,132.05103,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04612.01,4.1083812,352.8,1.62,0.87,11.4,134.8932,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04613.01,1.962282625,68.3,0.81,0.979,12.9,131.53585,CONFIRMED,KEPLER,CONFIRMED,1
K03178.01,0.523629052,122.0,46.33,8.838689999999987,61.4,131.63487,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04614.01,6.4546845,69.9,1.38,1.362,10.8,135.5436,CANDIDATE,KEPLER,CANDIDATE,0
K04615.01,1.04588635,102.7,1.1,1.076,13.2,131.9887,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04616.01,51.31346091,,,,,162.7018814,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04685.01,0.4961574895,224.9,1.51,0.998,18.1,131.84441,CANDIDATE,KEPLER,CANDIDATE,0
K04686.01,11.8299383,41.4,1.6,2.431,11.7,138.3039,CANDIDATE,KEPLER,CANDIDATE,0
K04687.01,419.92898,233.5,1.51,0.988,7.5,134.7701,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04688.01,1.23521458,89.5,0.93,0.959,5.0,131.9681,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04689.01,1.085229874,238.1,1.37,0.851,7.6,132.10036,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04476.01,1.540379557,76.9,0.81,0.914,14.6,132.00637,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04477.01,5.30179786,197.2,1.22,0.864,11.5,135.9927,CANDIDATE,KEPLER,CANDIDATE,0
K03158.01,3.60011712,50.2,0.59,0.721,21.6,133.25983,CONFIRMED,KEPLER,CONFIRMED,1
K04477.02,9.32867952,354.4,1.62,0.864,12.7,135.87513,CONFIRMED,KEPLER,CONFIRMED,1
K04478.01,6.38671206,223.7,1.19,0.811,11.6,131.52991,CONFIRMED,KEPLER,CONFIRMED,1
K04544.01,158.348345,899.0,179.36239999999793,1.276,17.6,260.2924,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04545.01,0.849362238,114.9,0.85,0.788,11.9,132.14191,CANDIDATE,KEPLER,CANDIDATE,0
K04546.01,0.741768294,60.3,72.36,3.147,14.0,131.57747,CANDIDATE,KEPLER,CANDIDATE,0
K04547.01,0.93376962,125.8,16.3,0.975,28.5,132.4211,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07725.01,322.48381,1023.4,3.5,0.881,27.0,189.1585,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04548.01,61.083322,227.5,1.61,1.015,11.5,132.494,CANDIDATE,KEPLER,CANDIDATE,0
K04904.01,3.5944891,89.9,0.98,1.046,10.4,132.36207,CANDIDATE,KEPLER,CANDIDATE,0
K04905.01,0.739404894,246.8,0.94,0.624,21.0,131.69907,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04906.01,4.8608059,252.1,1.21,0.757,8.9,135.76776,CANDIDATE,KEPLER,CANDIDATE,0
K04907.01,4.04481159,33.0,0.67,1.141,7.5,133.60007,CANDIDATE,KEPLER,CANDIDATE,0
K04908.01,25.949641315,67.8,2.06,1.922,7.6,148.9825267,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07702.01,1.71051215,42.2,1.04,1.589,11.2,131.65812,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03296.01,62.869463,341.7,1.96,0.781,16.2,166.0137,CONFIRMED,KEPLER,CONFIRMED,1
K03297.01,84.8062818,9936.0,36.51,0.853,121.6,192.37227,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03298.01,29.9632816,893.2,2.24,0.638,17.7,149.94353,CONFIRMED,KEPLER,CONFIRMED,1
K03299.01,17.99643716,36923.0,30.08,0.666,123.5,134.910537,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01196.02,11.63486009,292.3,2.61,1.548,18.4,140.50071,CONFIRMED,KEPLER,CONFIRMED,1
K07712.01,4.8302364,29.9,1.06,2.247,11.6,134.9522,CANDIDATE,KEPLER,CANDIDATE,0
K04763.01,56.446465,147.9,1.57,1.117,12.4,170.59,CANDIDATE,KEPLER,CANDIDATE,0
K04764.01,31.4202111,390.5,1.45,0.748,10.6,132.7457,CANDIDATE,KEPLER,CANDIDATE,0
K04765.01,10.8118317,76.8,1.24,1.196,9.5,137.13426,CONFIRMED,KEPLER,CONFIRMED,1
K04766.01,5.56676609,173.8,1.12,0.859,12.0,132.49956,CANDIDATE,KEPLER,CANDIDATE,0
K04767.01,1.208528832,180.8,1.25,0.923,10.6,131.97963,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07718.01,208.18711785,394.7,1.99,1.0,5.0,146.5337609,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04835.01,0.93198504,326.6,17.72,0.777,44.5,131.62897,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04836.01,0.60818508,144.7,96.03,1.043,18.9,131.62275,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04837.01,5.38613715,169.3,0.86,0.656,8.9,133.95782,CANDIDATE,KEPLER,CANDIDATE,0
K04838.01,13.2965044,133.4,0.88,0.613,9.1,136.5669,CANDIDATE,KEPLER,CANDIDATE,0
K04839.01,21.8420304,79.5,2.01,2.241,9.5,150.82731,CANDIDATE,KEPLER,CANDIDATE,0
K04909.01,1.65320144,132.1,0.74,0.661,6.7,132.40988,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04910.01,3.37487541,53.8,0.75,1.006,8.3,132.48977,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03223.01,0.962825082,118.1,5.18,4.928,40.7,132.21375,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04911.01,309.494217,292.0,2.79,1.614,14.5,375.9225,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04912.01,0.876850385,59.2,1.35,1.756,9.7,131.77033,CANDIDATE,KEPLER,CANDIDATE,0
K03300.01,24.2382519,465.5,2.19,0.904,11.3,136.62118,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03300.02,24.2416103,323.4,1.61,0.904,10.8,155.0323,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07703.01,413.51856,391.1,1.96,0.992,7.9,374.3587,CANDIDATE,KEPLER,CANDIDATE,0
K03301.01,20.7106368,142.5,1.12,0.901,11.0,140.89982,CANDIDATE,KEPLER,CANDIDATE,0
K03302.01,69.3788597,530.4,2.07,0.874,16.8,154.19137,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03303.01,29.3493852,659.2,2.02,0.722,20.3,148.46564,CONFIRMED,KEPLER,CONFIRMED,1
K04768.01,3.43633133,473.5,1.44,0.651,14.5,132.42697,CANDIDATE,KEPLER,CANDIDATE,0
K04769.01,449.57274,221.4,3.08,2.079,14.1,153.3061,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04770.01,245.059374,165.0,1.63,1.265,15.1,301.678,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04771.01,142.703888,225.5,1.95,1.289,11.0,212.0311,CANDIDATE,KEPLER,CANDIDATE,0
K04772.01,3.38080537,200.9,1.69,1.193,11.6,133.94842,CANDIDATE,KEPLER,CANDIDATE,0
K04840.01,10.4716194,123.9,1.74,1.574,11.7,136.2877,CANDIDATE,KEPLER,CANDIDATE,0
K03214.01,11.49500229,51.4,1.53,1.788,22.9,141.27511,CONFIRMED,KEPLER,CONFIRMED,1
K04841.01,0.708726708,313.6,0.92,0.515,13.4,132.08629,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04842.01,283.72675,84.6,1.18,1.257,9.3,392.671,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04843.01,373.60683,534.8,2.5,1.038,9.3,246.5809,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04913.01,6.78788113,73.1,2.44,2.829,7.8,136.3345,CANDIDATE,KEPLER,CANDIDATE,0
K04914.01,5.47455167,73.2,1.4,1.312,10.8,133.55529,CANDIDATE,KEPLER,CANDIDATE,0
K03224.01,3.43861067,46.8,1.01,1.401,9.5,132.68641,CANDIDATE,KEPLER,CANDIDATE,0
K03225.01,4.8754765,39.6,0.8,1.286,8.8,133.29167,CANDIDATE,KEPLER,CANDIDATE,0
K03226.01,4.29388808,110.6,1.68,1.574,17.9,133.51002,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03304.01,13.5437884,6608.7,32.21,0.794,114.4,135.27623,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03305.01,65.6491001,983.9,2.52,0.819,20.5,174.79319,CONFIRMED,KEPLER,CONFIRMED,1
K03306.01,25.1593389,358.1,1.76,0.935,13.1,153.0404,CONFIRMED,KEPLER,CONFIRMED,1
K03307.01,10.5071781,271.8,1.41,0.865,11.1,139.66432,CANDIDATE,KEPLER,CANDIDATE,0
K03308.01,31.7787564,262.0,1.5,0.928,25.9,136.76929,CONFIRMED,KEPLER,CONFIRMED,1
K07704.01,5.4398033,85.5,1.0,1.08,8.4,135.1594,CANDIDATE,KEPLER,CANDIDATE,0
K03205.01,1.332568744,29.9,0.59,1.081,29.1,132.04697,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04772.02,9.0194714,191.6,1.07,0.768,7.2,139.9234,CONFIRMED,KEPLER,CONFIRMED,1
K04773.01,8.8493948,43.8,0.82,1.11,12.1,139.786,CANDIDATE,KEPLER,CANDIDATE,0
K04774.01,51.567801,210.1,1.3,0.876,13.5,168.873,CANDIDATE,KEPLER,CANDIDATE,0
K04775.01,16.4491515,70.9,2.75,2.789,11.0,145.7441,CANDIDATE,KEPLER,CANDIDATE,0
K04844.01,0.4961574895,126.0,0.87,0.775,14.1,131.83682,CANDIDATE,KEPLER,CANDIDATE,0
K04845.01,0.814278961,72.0,0.76,0.886,13.0,131.64806,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04846.01,19.254536,186.0,1.32,0.868,9.2,148.0172,CANDIDATE,KEPLER,CANDIDATE,0
K04847.01,2.1890751,94.8,0.87,0.891,12.6,132.09378,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04848.01,384.6961,787.0,1.78,0.623,8.2,365.0874,CANDIDATE,KEPLER,CANDIDATE,0
K03227.01,2.42649862,29.9,0.75,1.316,15.2,133.70347,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03230.01,8.80854183,174.7,2.69,1.21,137.3,134.02712,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07719.01,219.74735,190.4,3.24,2.38,12.7,239.9455,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03231.01,19.7639874,51.3,1.19,1.617,13.5,134.17,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03232.01,6.05919881,154.2,1.21,0.962,11.7,133.67437,CONFIRMED,KEPLER,CONFIRMED,1
K00279.03,7.5143967,36.3,0.96,1.573,9.8,136.1851,CONFIRMED,KEPLER,CONFIRMED,1
K01196.03,33.1981761,336.7,3.21,1.548,11.8,142.09873,CONFIRMED,KEPLER,CONFIRMED,1
K03308.02,5.32784157,87.2,0.86,0.928,15.9,133.55005,CONFIRMED,KEPLER,CONFIRMED,1
K03309.01,71.05457555,4853.2,5.91,0.865,95.9,134.734589,CANDIDATE,KEPLER,CANDIDATE,0
K03310.01,20.5512722,191.2,1.64,0.918,20.0,141.087,CANDIDATE,KEPLER,CANDIDATE,0
K03311.01,31.827649,520.0,4.98,1.954,16.4,134.59995,CONFIRMED,KEPLER,CONFIRMED,1
K04776.01,7.5861587,116.8,1.07,0.871,10.8,132.7988,CANDIDATE,KEPLER,CANDIDATE,0
K04777.01,0.824000125,183.1,0.59,0.29626598,12.3,131.80421,CONFIRMED,KEPLER,CONFIRMED,1
K04778.01,0.772152075,43.6,4.44,2.08,13.6,132.2074,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07706.01,42.049523793,607.9,1.19,0.48,5.1,167.3423568,CANDIDATE,KEPLER,CANDIDATE,0
K04779.01,1.08469871,124.0,1.11,0.938,16.9,131.7376,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04780.01,6.60180003,213.4,1.25,0.86,8.1,137.476,CANDIDATE,KEPLER,CANDIDATE,0
K04849.01,3.19938075,76.1,0.62,0.702,9.8,133.01116,CANDIDATE,KEPLER,CANDIDATE,0
K04850.01,3.04185157,69.0,0.71,0.857,11.1,132.50422,CANDIDATE,KEPLER,CANDIDATE,0
K03216.01,5.660274452,414.1,11.02,0.842,26.4,134.46727,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04851.01,1.23512429,29.9,0.59,0.941,15.7,132.00059,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07713.01,1.381257093,92.3,1.1,1.131,11.0,131.84079,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04852.01,1.89873195,78.0,0.93,1.05,10.2,132.09278,CANDIDATE,KEPLER,CANDIDATE,0
K01101.02,11.39110963,593.4,1.9,0.76,12.1,137.69665,CANDIDATE,KEPLER,CANDIDATE,0
K03234.01,2.41810158,46.8,0.85,1.239,13.4,132.38894,CONFIRMED,KEPLER,CONFIRMED,1
K03236.01,7.13044117,31.9,1.18,2.074,10.5,135.594,CANDIDATE,KEPLER,CANDIDATE,0
K03237.01,33.4203001,436.6,2.46,1.066,8.9,159.1401,CONFIRMED,KEPLER,CONFIRMED,1
K03238.01,58.3437362,1266.8,93.55,3.006,75.0,169.90401,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03239.01,1.070982122,43.4,0.98,1.433,9.0,131.98355,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03312.01,18.0939004,467.3,1.91,0.867,11.6,139.01706,CANDIDATE,KEPLER,CANDIDATE,0
K03313.01,34.9524256,677.0,21.74,0.779,15.8,163.52048,CANDIDATE,KEPLER,CANDIDATE,0
K03314.01,23.81578356,4856.7,8.4,0.818,71.0,141.84883,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03315.01,31.1748311,200.2,1.31,0.921,17.0,159.10049,CONFIRMED,KEPLER,CONFIRMED,1
K07726.01,0.4961574895,205.2,1.28,0.878,17.4,132.20477,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03316.01,47.0568476,1531.2,2.84,0.74,38.0,161.05864,CONFIRMED,KEPLER,CONFIRMED,1
K04781.01,367.73299,503.9,2.1,0.931,11.2,302.3576,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03206.01,15.1516409,191.5,1.38,1.0,11.4,133.9226,CANDIDATE,KEPLER,CANDIDATE,0
K04782.01,7.4213444,315.9,1.73,0.973,8.7,137.493,CANDIDATE,KEPLER,CANDIDATE,0
K04783.01,0.743495989,172.8,11.82,0.686,26.0,132.18904,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04784.01,1.405887031,216.0,0.95,0.653,13.8,132.01147,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04853.01,17.7412303,144.7,1.14,0.956,9.2,144.3554,CANDIDATE,KEPLER,CANDIDATE,0
K04854.01,2.63527677,70.4,0.76,0.864,10.7,133.97919,CANDIDATE,KEPLER,CANDIDATE,0
K04855.01,1.45728997,71.3,0.93,1.012,15.5,131.5882,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04856.01,147.388124,909.2,3.03,1.007,15.8,174.6537,CANDIDATE,KEPLER,CANDIDATE,0
K04857.01,4.11497357,154.1,1.17,0.927,9.7,135.318,CANDIDATE,KEPLER,CANDIDATE,0
K03240.01,1.245331397,38.1,1.61,2.477,26.5,132.22902,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K07714.01,1.52593737,159.1,1.39,1.038,9.6,132.6849,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03241.01,8.21429932,70.7,1.66,1.869,19.7,135.00609,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03242.01,1.54945486,29.9,1.34,2.804,20.9,132.47682,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03243.01,8.42943991,89.1,1.19,1.132,19.7,132.29198,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03245.01,10.60052083,60.9,1.09,1.303,17.4,132.98523,CONFIRMED,KEPLER,CONFIRMED,1
K01132.02,0.9570701,,,,,131.7767386,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03324.01,21.8634638,871.0,2.37,0.789,9.9,145.2419,CONFIRMED,KEPLER,CONFIRMED,1
K03325.01,86.4392931,1175.1,35.31,1.024,20.5,144.58294,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01422.04,63.3354719,983.0,1.18,0.383,13.0,162.6161,CONFIRMED,KEPLER,CONFIRMED,1
K03326.01,14.77820911,10774.0,44.48,1.046,123.1,144.09725,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03327.01,15.60862948,34356.0,39.42,0.829,186.0,144.30211,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04785.01,389.14115,347.4,1.67,0.894,10.1,309.5721,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04786.01,365.78863,885.0,2.21,0.752,10.5,187.5436,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04787.01,2.4826619,37.0,0.8,1.225,10.0,133.78028,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04788.01,2.17811908,74.0,0.8,0.921,9.8,132.02334,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04789.01,1.11205787,118.7,1.02,0.932,16.1,132.01568,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04858.01,224.447413,651.0,2.05,0.798,7.9,293.1378,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04859.01,7.5019743,248.0,1.19,0.758,9.1,135.0995,CANDIDATE,KEPLER,CANDIDATE,0
K04860.01,21.8660922,301.6,1.88,1.077,9.2,138.517,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03217.01,5.09506,29.9,2.14,4.146,7.6,132.4511,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04861.01,29.1206519,415.5,1.6,0.788,9.7,138.4718,CANDIDATE,KEPLER,CANDIDATE,0
K03246.01,0.689967868,122.9,0.78,0.726,28.7,131.63498,CONFIRMED,KEPLER,CONFIRMED,1
K03247.01,1.89132292,29.9,0.9,2.106,14.8,132.6489,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03248.01,6.91261536,34.4,0.64,1.044,12.0,132.15638,CANDIDATE,KEPLER,CANDIDATE,0
K07715.01,25.8616058,123.0,1.12,0.884,8.5,140.2048,CANDIDATE,KEPLER,CANDIDATE,0
K03249.01,0.918420801,56.7,1.14,1.434,40.3,131.58576,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03250.01,0.573709256,131.2,7.05,5.769,37.5,131.93854,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03318.01,13.8353959,818.0,3.78,1.057,10.3,134.3082,CONFIRMED,KEPLER,CONFIRMED,1
K01404.02,18.9060921,375.6,0.87,0.45,11.9,140.82932,CANDIDATE,KEPLER,CANDIDATE,0
K03318.02,25.6970688,835.0,3.83,1.057,6.4,144.2286,CANDIDATE,KEPLER,CANDIDATE,0
K07720.01,46.9434911,100.7,1.57,1.55,6.6,176.32544,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03319.01,19.5906103,297.0,2.64,1.496,24.9,144.65969,CONFIRMED,KEPLER,CONFIRMED,1
K03319.02,8.23983041,251.0,2.35,1.496,29.4,137.75528,CONFIRMED,KEPLER,CONFIRMED,1
K04790.01,6.07855,102.7,1.14,1.114,10.4,132.5345,CANDIDATE,KEPLER,CANDIDATE,0
K04791.01,427.65334,157.1,1.97,1.565,7.2,136.2622,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00806.05,412.041857,1959.0,3.77,0.867,12.3,354.8569,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03208.01,2.131660527,32.2,0.59,0.997,15.7,133.13431,CANDIDATE,KEPLER,CANDIDATE,0
K04792.01,5.75902182,70.8,0.91,1.066,9.9,132.16301,CANDIDATE,KEPLER,CANDIDATE,0
K04862.01,0.903763067,267.5,1.08,0.651,12.6,131.51926,CANDIDATE,KEPLER,CANDIDATE,0
K04863.01,0.9628348,92.8,0.81,0.838,7.6,132.1907,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04864.01,5.66494448,46.0,0.78,1.13,11.4,136.33835,CANDIDATE,KEPLER,CANDIDATE,0
K04865.01,1.57017249,158.4,0.82,0.66,10.2,132.1034,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04866.01,0.566798364,38.6,0.66,1.04,14.1,131.81891,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03252.01,3.22452656,57.5,24.48,8.838689999999987,24.3,132.50118,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03253.01,1.89127438,32.3,2.03,3.46,24.6,132.68059,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03254.01,1.33256944,29.9,0.59,0.998,18.8,132.05502,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03255.01,66.6504521,536.9,1.56,0.679,27.1,171.18229,CONFIRMED,KEPLER,CONFIRMED,1
K03256.01,55.7002642,332.7,1.18,0.67,10.8,152.6957,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03319.03,3.54553077,119.2,1.62,1.496,18.1,132.37486,CONFIRMED,KEPLER,CONFIRMED,1
K03320.01,85.0624157,41901.0,21.26,0.875,495.3,149.220739,CANDIDATE,KEPLER,CANDIDATE,0
K03321.01,10.882416555,16630.0,29.69,0.715,265.2,132.677164,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03322.01,25.19830439,73834.0,46.14,0.883,1669.4,142.2240343,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03323.01,14.3196417,215.5,2.06,1.373,12.5,134.16323,CANDIDATE,KEPLER,CANDIDATE,0
K07721.01,0.50727675,214.7,1.7,1.143,33.5,131.77681,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04793.01,5.2736268,86.1,0.89,0.918,8.7,135.6461,CANDIDATE,KEPLER,CANDIDATE,0
K04794.01,24.5041103,119.5,1.03,0.962,11.3,140.1805,CANDIDATE,KEPLER,CANDIDATE,0
K04795.01,1.316398648,182.5,1.09,0.806,13.1,132.2998,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04796.01,419.4596,131.8,2.1,1.869,8.4,275.458,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04797.01,9.97202023,329.7,1.26,0.696,8.6,137.71181,CANDIDATE,KEPLER,CANDIDATE,0
K04867.01,14.2005007,80.6,13.28,1.065,10.6,135.7279,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04868.01,1.318347743,113.2,1.23,1.121,10.6,132.7886,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04869.01,5.5834987,87.4,1.41,1.375,11.8,132.562,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04870.01,1.12401084,43.6,0.61,0.911,10.0,131.64952,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03218.01,1.21374652,29.9,0.59,1.049,17.4,131.735,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01151.03,5.24970432,61.9,0.67,0.853,13.9,135.46911,CONFIRMED,KEPLER,CONFIRMED,1
K03257.01,45.4333769,905.8,2.23,0.559,18.1,172.93877,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03258.01,40.3511707,533.5,1.88,0.82,11.3,153.40933,CANDIDATE,KEPLER,CANDIDATE,0
K03259.01,72.9332762,770.4,2.45,0.902,11.3,198.11468,CANDIDATE,KEPLER,CANDIDATE,0
K03260.01,56.6746666,883.1,4.01,1.295,22.7,160.44836,CONFIRMED,KEPLER,CONFIRMED,1
K03328.01,63.9005941,17097.0,25.91,0.634,110.8,189.47344,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03329.01,12.6878176,293.0,2.16,1.046,13.5,136.1525,CANDIDATE,KEPLER,CANDIDATE,0
K07716.01,483.36405,285.4,1.27,0.718,8.3,483.0784,CANDIDATE,KEPLER,CANDIDATE,0
K03330.01,16.2951259,197.9,1.15,0.812,13.0,144.80425,CONFIRMED,KEPLER,CONFIRMED,1
K03331.01,18.173045009,69911.0,24.39,0.86,1820.5,355.230984,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03332.01,14.12678065,7647.4,31.13,0.784,127.1,137.90377,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04798.01,358.56462,170.2,0.99,0.752,9.6,151.8698,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04799.01,12.0729757,99.5,1.69,1.707,9.7,142.429,CANDIDATE,KEPLER,CANDIDATE,0
K07722.01,1.337561836,41.0,1.11,1.715,9.5,132.14597,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04800.01,2.23755641,101.1,0.93,0.924,7.3,133.0574,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04801.01,82.401274,430.7,2.21,1.0,10.1,140.6557,CANDIDATE,KEPLER,CANDIDATE,0
K03209.01,11.91256675,123.1,2.61,2.335,27.8,143.15988,CANDIDATE,KEPLER,CANDIDATE,0
K04871.01,4.08197713,29.9,0.6,1.156,9.3,132.10953,CANDIDATE,KEPLER,CANDIDATE,0
K04872.01,1.035268597,112.2,1.34,1.205,15.1,131.73249,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04873.01,359.3259,246.2,3.6,2.27,13.5,431.3267,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04874.01,0.566805268,35.7,0.65,1.086,12.5,131.8224,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04875.01,0.912179022,144.6,0.65,0.555,10.3,131.81174,CANDIDATE,KEPLER,CANDIDATE,0
K03261.01,12.27057043,295.5,1.67,0.969,18.7,137.57434,CONFIRMED,KEPLER,CONFIRMED,1
K03262.01,13.2274753,229.8,1.94,1.155,16.4,137.71768,CONFIRMED,KEPLER,CONFIRMED,1
K03263.01,76.87935893,21272.0,7.71,0.436,131.0,146.882451,CANDIDATE,KEPLER,CANDIDATE,0
K07707.01,0.559517155,57.9,1.04,1.309,12.7,132.07411,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K03264.01,13.0151826,331.6,1.36,0.643,11.9,134.74697,CANDIDATE,KEPLER,CANDIDATE,0
K03265.01,29.47316279,12568.0,48.98,0.897,179.3,154.89251,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K04732.01,0.580725004,105.2,0.85,0.841,18.0,131.73303,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
